id,price_tnd,price_eur,location,city,governorate,Area,pieces,room,bathroom,age,state,latt,long,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
bd4b71ab-82c4-41dd-8904-f2939a566c21,700000,217000,El Mourouj 4,El Mourouj,Ben Arous,567,,5,3,5-10 ,1,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,0,0,1,1
c1131211-2c6e-4602-a83a-e709f9e09108,,,El Mourouj 4,El Mourouj,Ben Arous,563,,8,3,10-20 ,1,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,0,0,1,1
ca86d37b-3a03-4c4b-9267-514d848643e6,1500000,465000,El Menzah,,tunis,560,,,2,,,36.845235,10.164723,4.6317218774898,1,0,0,0,0,1,0,0,1,0,0
b1ddae82-f31a-48c5-84cb-bb52ec2d08fb,2500000,775000,Les Jardins de Carthage,Le Kram,tunis,553,,8,6,1-5 ,1,36.833333,10.316667,15.3139811663917,1,0,0,0,0,1,0,0,1,1,1
5e964ba1-41a9-442c-9f0a-eaf82917fe34,3500000,1085000,Gammarth,La Marsa,tunis,550,,1,,,,36.917739,10.288893,17.051905570475,0,0,0,0,0,1,0,0,0,0,0
5794cb3f-741d-4f8a-b93a-b582a38be15e,1800000,558000,Tunis,,tunis,550,,4,2,,,36.85588,10.25721,10.0036109130334,1,0,0,0,0,1,0,0,1,1,0
67aec0e1-b992-42ac-9a1e-e2759895ce6d,1200000,372000,Cité Ennasr 2,Ariana Ville,Ariana,550,,4,4,,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,0,0
a8ad2506-dc87-4650-aae2-1d2ad5c7db18,1150000,356500,Ennasr,,Kairouan,550,,,,,,35.40851,10.02891,153.975482915698,1,0,0,0,0,1,0,0,0,0,0
f3df6f9b-8002-473c-973f-46c97b49bc56,1050000,325500,Sahloul,Sousse Ville, Sousse,550,,,,,,35.840333,10.594322,115.211368203197,1,0,0,0,0,0,0,0,0,0,0
7a606a1b-31aa-473f-a542-db735ce3eec8,950000,294500,El Manar 1,El Menzah,tunis,550,,8,6,30-50 ,0,36.8375974323407,10.1377998352051,5.93271135198372,1,0,0,0,0,0,0,0,0,1,0
b09eee27-9bd7-49a1-8ed8-1efd8417ee97,460000,142600,Hergla,, Sousse,550,,12,5,1-5 ,1,36.031411,10.504303,92.0703151596459,0,0,0,1,0,0,0,0,0,0,0
78903d8f-9c8c-4304-901b-2a3c4abe190c,,,Beja Sud,Béja,Béja,550,,6,2,10-20 ,1,36.39372,9.10534,127.933183281738,1,0,0,0,0,0,0,0,0,0,0
da2510a1-c054-401f-91b0-bfd7e635f219,,,Beja Sud,Béja,Béja,550,,6,2,10-20 ,1,36.39372,9.10534,127.933183281738,1,0,0,0,0,0,0,0,0,0,0
7133d4d5-ef90-4e9a-85a5-4b89e75d1f6b,2800000,868000,La Marsa,La Marsa,tunis,546,,5,3,,1,36.8941992,10.2762232,14.249053168265,1,0,0,0,0,1,0,0,1,1,1
ae4c4eeb-e293-4e28-871c-f4b4ebbd1c9b,1250000,387500,El Menzah,,tunis,546,,,,,,36.845235,10.164723,4.6317218774898,1,0,0,0,0,1,0,0,0,1,1
c70fed40-4531-4501-bfa0-80f41c093b85,990000,306900,El Menzah 5,Ariana Ville,Ariana,542,,,,,,36.8483853,10.1745278,4.64923631720915,0,0,0,0,0,0,0,0,0,0,0
d3520c18-5180-4199-863a-bfad831e4eb0,810000,251100,Midoun,,Djerba,540,,1,,,,33.866667,10.85,329.885067333887,0,0,0,0,0,0,0,0,0,0,0
5ec37d6a-8591-460a-90a9-4911c14274e1,,,Le Bardo,Le Bardo,tunis,535,,6,2,30-50 ,2,36.8144703,10.1344725,5.30148623956287,1,0,0,0,0,0,0,0,0,0,0
76829789-5c80-4f6f-a623-cbd5cb73a017,1500000,465000,Le Bardo,,tunis,530,,6,,,,36.83017,10.13736,5.54992694975533,1,0,0,0,0,0,0,0,0,1,0
0b9bdada-df2b-4bc5-9dc6-84a76022c2e2,940000,291400,Ezzahra,Ezzahra,Ben Arous,530,,,,,,36.89147,10.16262,9.53373908202624,0,0,0,0,0,0,0,0,0,0,0
f1085d2c-a5fa-4bdf-96a2-14aa29cb932d,940000,291400,Le Bardo,,tunis,530,,6,,,,36.83017,10.13736,5.54992694975533,0,0,0,0,0,0,0,0,0,0,0
7cc7e8ea-caf1-4a60-9637-4092b0ba438e,830000,257300,Kalâa Sghira,, Sousse,527,,,,,,35.821756,10.560554,115.662588384298,1,0,0,0,0,0,0,0,1,0,0
6f297c0a-a2a5-485a-b466-f5573c9efbb6,1675000,519250,Le Bardo,,tunis,526,,8,,,,36.83017,10.13736,5.54992694975533,1,0,0,0,0,0,0,0,0,0,0
96e61ce4-c380-4f44-832b-bd888c03d6f7,650000,201500,Bouhssina,Sousse Ville, Sousse,525,,,,,,35.8212925,10.5967322,117.229281728906,1,0,0,0,0,0,0,0,0,0,0
c20a12df-10a3-4aaa-8aa6-5ccbec3acbae,1279000,396490,Les Jardins de Carthage,Le Kram,tunis,523,,,,,,36.8555704,10.291834,13.3921571408067,1,0,0,0,0,0,1,0,1,0,0
5894c382-5294-47e6-b981-8ec809744be5,1500000,465000,El Menzah 9,El Menzah,tunis,520,,2,4,,1,36.8482637,10.1410889,6.40986136903085,1,0,0,0,0,0,0,0,1,0,1
499d9fbd-43b2-4796-b3b2-b60b6992cff6,2500000,775000,El Menzah 9,El Menzah,tunis,514,,5,6,1-5 ,2,36.845235,10.164723,4.6317218774898,1,0,0,0,1,1,0,0,1,1,1
24f35ace-1954-4f3a-9ddb-34537b7318cb,690000,213900,Ariana Ville,,Ariana,512,,,,,,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,1,0,0
25e17ea6-fec2-40cb-afd0-cce20ef05ad0,770000,238700,Cité El Wafa,Nabeul,Nabeul,510,,9,,1-5 ,2,36.4403560377015,10.6921976214986,69.4833200529528,1,0,0,0,0,0,0,0,1,1,1
2cf31874-02d0-4cdd-9794-d8699e611073,650000,201500,Riadh al Andalous,Ariana Ville,Ariana,510,,6,2,20-30 ,1,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0,0
567f0981-09a9-4327-9d76-d1ab8202d46b,738050,228795.5,Nouvelle Ariana,Ariana Ville,Ariana,509,,,,,,36.8604803,10.1604276,6.35569878104929,0,0,0,0,0,0,0,0,0,0,0
613a1084-d879-4b78-a7ef-1e4effbe7711,1200000,372000,El Manar 2,El Menzah,tunis,506,,7,3,30-50 ,1,36.8421165649045,10.1631903783874,4.39777682390354,1,0,0,0,0,1,0,0,0,1,1
ac858da8-568c-44c4-a91f-3ea8410d6f56,4500000,1395000,La Marsa,,tunis,500,,,1,,,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,0,0,1,0,0
b4c5e615-9ed3-49dc-8c0a-365d85ecbce0,1700000,527000,Chotrana 2,La Soukra,Ariana,500,,5,,,,36.896544,10.217961,10.6556323701042,1,0,0,0,0,1,0,0,0,0,0
5247d6bb-9055-4663-a3e2-4ac557ff24cd,1300000,403000,Kélibia,,Nabeul,500,,4,3,5-10 ,1,36.8493,11.0918,101.328751226941,1,0,0,1,0,0,0,0,0,0,0
4a662121-2837-4a48-a926-d3242953f2c3,980000,303800,Nouvelle Ariana,Ariana Ville,Ariana,500,,,,,,36.8604803,10.1604276,6.35569878104929,1,0,0,0,0,0,0,0,1,0,0
71793fcc-30fb-4d31-a80c-5dd32d21e6a6,870000,269700,Hammamet Nord,Hammamet,Nabeul,500,,5,4,,1,36.40108,10.61457,65.4597220191691,1,0,0,1,1,1,0,0,1,1,1
35270007-c75b-4329-9a02-e0cdd21a583c,800000,248000,Hammam Sousse,Hammam Sousse, Sousse,500,,5,,,,35.8569,10.5972,113.681036216882,1,0,0,0,0,1,0,0,0,1,0
7af4838a-c672-49a9-9f4f-b8f28db6760a,790000,244900,El Menzah 9,El Menzah,tunis,500,,7,3,20-30 ,1,36.845235,10.164723,4.6317218774898,0,0,0,0,0,0,0,0,0,1,1
a2da811d-7fff-40fe-a41f-6514ef0800fb,490000,151900,Aghir,,Djerba,500,,3,2,0,2,33.759722,11.01251,345.586422511665,1,0,1,1,0,1,0,0,1,1,1
4308a898-12a0-4346-b7d0-b74487bb86d0,463000,143530,Djerba,Djerba,Djerba,500,,4,2,0,2,33.8075978,10.8451467,336.063533301856,0,0,0,0,0,1,0,0,0,0,0
d5248170-0e6d-4070-b8a7-f69075fbfac6,330000,102300,Djerba,Djerba,Djerba,500,,3,2,0,2,33.8030333495006,10.9975820027344,340.58916345327,0,0,0,0,0,1,0,0,0,0,0
893a439f-33ef-4940-94ed-d1673d0b945c,10500,3255,La Soukra,,Ariana,500,,,,,,36.8791,10.26562,12.2722588237656,0,0,0,0,0,0,0,0,0,1,0
843dd2b8-a555-41fc-a5cd-d50dfb516599,,,Borj Louzir,La Soukra,Ariana,500,,5,1,20-30 ,0,36.8650901,10.2123551,7.27222631549826,0,0,0,0,0,0,0,0,0,0,0
f04f0f30-d50c-48a3-9a99-8a98e284488c,,,El Aroussa,,Siliana,500,,4,2,5-10 ,2,36.37867,9.450643,93.8176655151996,1,0,0,0,1,0,0,0,1,1,1
9e30ea71-99fb-48ff-83c4-912a69f82b17,,,Montplaisir,Tunis,tunis,500,,6,2,20-30 ,1,36.815458,10.185734,1.08757554262964,0,0,0,0,0,0,0,0,0,0,0
3877467c-8f16-4122-8776-fcfff998da23,,,El Manar 1,El Menzah,tunis,500,,4,,,,33.8869,9.5375,327.765254316544,1,0,0,0,1,0,1,0,0,0,0
5daadb2e-ec09-4299-9532-1dc904ce1bf3,,,La Soukra,La Soukra,Ariana,496,,5,4,0,2,36.8772913433831,10.2283706665039,9.33704394210424,1,0,0,0,0,1,0,0,1,1,1
dd9f6b5b-9d53-4c29-9dce-8b1fe593dfab,550000,170500,Le Kram,,tunis,495,,,,,,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
9f042514-f58b-4bf4-aa70-0dc77b28b7f0,1350000,418500,Bouchoucha,Le Bardo,tunis,490,,6,4,5-10 ,1,36.83017,10.13736,5.54992694975533,0,0,0,0,0,0,0,0,0,0,0
dda92fbd-b855-4902-95ec-eb4916644e8d,380000,117800,Hammam Lif,Hammam Lif,Ben Arous,490,,,,,,36.72253,10.34846,20.7141226748959,0,0,0,1,0,0,0,0,0,0,0
50b9a07e-1904-44c2-8fa3-d70332d4bcca,250000,77500,Kélibia,,Nabeul,490,,5,2,20-30 ,0,36.8493,11.0918,101.328751226941,1,0,0,0,0,0,0,0,0,0,0
1ef10fe1-5029-413d-9096-bbc4fd39c0a0,550000,170500,La Soukra,La Soukra,Ariana,486,,,,,,36.88833,10.27417,13.6515294537323,1,0,0,0,0,0,0,0,0,1,1
e10eff82-346d-44b9-882a-ad4675f3f3be,2500000,775000,La Marsa,,tunis,482,,,,,,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,0,0,0,0
d456d907-c178-40ed-a0e7-b0ef6611f2f3,750000,232500,Sousse Jaouhara,, Sousse,482,,,,,,35.832439,10.622471,117.273190424209,0,0,0,0,0,0,0,0,0,0,0
adb444c8-d92a-4fb9-9e4d-9d6060cf1416,3500000,1085000,Carthage,Carthage,tunis,480,,4,3,5-10 ,1,36.8694317,10.3164051,16.5057647881764,1,0,0,1,0,1,0,0,1,1,1
8a4ef67e-2cb5-4aac-970a-b2bc7ab70a5a,700000,217000,Tunis,,tunis,475,,,,,,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,0,0,0
dd441418-b93a-4f86-8ddc-5984217faaab,,,Ezzahra El Habib,Ezzahra,Ben Arous,475,,9,,,,36.89147,10.16262,9.53373908202624,0,0,0,0,0,0,0,0,0,0,0
99b99b16-ed49-4514-8929-15f9b6fb253f,1900000,589000,La Goulette,La Goulette,tunis,474,,5,,,,36.8236219,10.2810303,11.2247359663709,0,0,0,0,0,0,0,0,0,0,0
d439d444-e84f-4889-ba6c-2ad13dd5294d,1350000,418500,Hammamet Nord,Hammamet,Nabeul,472,,,,,,36.419773,10.661894,68.1327730498967,1,0,0,0,0,1,0,0,0,0,1
d9ecc313-a0b8-4794-835a-a39b0fc712eb,,,Houmt Souk,Houmt Souk,Djerba,472,,2,1,1-5 ,1,33.866667,10.85,329.885067333887,0,0,0,0,0,0,0,0,0,0,0
ffa2515d-8164-4c71-91f5-0c7cfe2df0e9,1350000,418500,Ariana Ville,,Ariana,471,,,,,,36.8625,10.19556,6.32498837542227,0,0,0,0,0,1,0,0,0,0,0
7a5b057e-95cf-48ee-a125-8b513f508f86,820000,254200,Bizerte Le Corniche,Bizerte Nord,Bizerte,470,,5,3,10-20 ,1,37.2840417,9.8671889,62.894202574994,1,0,0,1,1,0,0,0,0,1,1
316791bd-041e-4382-ba04-03209f10741e,820000,254200,Bizerte Le Corniche,Bizerte Nord,Bizerte,470,,5,3,10-20 ,1,37.2840417,9.8671889,62.894202574994,1,0,0,1,1,0,0,0,0,1,1
49ad11da-1c04-41a5-9f01-85d3c4b41bc8,,,Borj Cedria,Hammam Chatt,Ben Arous,470,,8,5,,1,36.0683,9.97244,84.0946305610268,0,0,0,0,0,0,0,0,0,1,1
fb559907-21bc-41eb-b7cc-fb1cca6fb108,1550000,480500,Cité Jaouhara,, Sousse,469,,10,8,0,2,35.83366,10.64068,118.010860494981,1,0,1,0,0,1,0,0,1,1,1
d7740c1b-2920-4dd9-a11f-22d13b7914bf,1465000,454150,Bouhssina,Sousse Ville, Sousse,469,,,,,,35.8212925,10.5967322,117.229281728906,1,0,0,0,0,1,0,0,0,0,0
31ec31dd-1250-446a-8fd0-6c66fbcba0bd,850000,263500,El Manar 1,El Menzah,tunis,468,,,,,,36.8331947,10.1384603,5.60719012128619,1,0,0,0,0,0,0,0,0,1,0
a4fa2a82-bdb6-49df-bda6-da9bbc022398,1500000,465000,Les Jardins de Carthage,Le Kram,tunis,467,,4,,,,36.8555704,10.291834,13.3921571408067,1,0,0,0,0,1,0,0,0,0,0
8766d0c0-e8e7-48ba-94e1-bde03b2b5cfa,1550000,480500,Le Kram,Le Kram,tunis,461,,,,,,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
ccdd207a-8a35-4c83-bfa3-6cfe0ce43d5d,1650000,511500,Ain Zaghouan Nord,La Marsa,tunis,460,,,,,,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,0,0,0
825df1ba-08a0-4f17-a374-25a85b3ec2bc,550000,170500,El Mourouj 4,El Mourouj,Ben Arous,460,,6,2,10-20 ,1,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,0,1,1,0
440f3922-ed3b-4bdf-ada2-69d708740d41,1350000,418500,Gammarth,La Marsa,tunis,458,,4,,,,36.917739,10.288893,17.051905570475,1,0,0,1,0,1,0,0,0,0,0
06dc445f-77c9-44b0-9c26-418749158c69,1250000,387500,El Menzah 9,El Menzah,tunis,457,,8,5,10-20 ,1,36.8473645131049,10.1552586017867,5.340220691224,1,0,0,0,0,0,0,0,0,1,0
6b1386e4-e18d-4cd7-b0be-99186a5ca43f,3000000,930000,Les Berges Du Lac 1,La Marsa,tunis,450,,,,,,36.8355152,10.2241758,5.70971665057163,0,0,0,0,0,0,0,0,0,0,0
438db75e-9be0-45d8-af7c-60cebe12f1c9,1100000,341000,La Marsa,La Marsa,tunis,450,,3,2,5-10 ,0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,0,0,0
1e42d625-cfad-492e-bc11-075e6c5be989,970000,300700,La Soukra,,Ariana,450,,,,,,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,0,1,1
f4102ddf-03f9-474d-8e48-f98fa739ce8a,940000,291400,El Menzah,,tunis,450,,3,1,,,36.845235,10.164723,4.6317218774898,0,0,0,0,0,0,0,0,0,1,1
63680543-e05d-4c4c-accd-7a1b9dd4b0fe,900000,279000,Ariana,Ariana Ville,Ariana,450,,,,,,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0,0
e24b6845-6890-4ad4-babc-972d065e790b,469653,145592.43,Djerba,Djerba,Djerba,450,,3,3,0,2,33.8075978,10.8451467,336.063533301856,0,0,0,0,0,1,0,0,1,0,0
b870d8c3-4de3-4648-b4c8-0cac129b68f9,460000,142600,Hergla,, Sousse,450,,6,,,,36.031411,10.504303,92.0703151596459,1,0,0,0,0,0,0,0,1,1,1
be7ea2b3-44a8-4bee-a565-18506a6156c8,,,El Mourouj 3,El Mourouj,Ben Arous,450,,6,2,,1,36.6938694,10.2622167,15.2468224381805,0,0,0,0,0,0,0,0,0,0,0
64112ccb-ffe3-408b-a68d-c190a6714829,,,Salakta,,Mahdia,450,,12,4,5-10 ,1,35.3947171,11.0400653,181.443502763829,1,0,0,1,0,0,0,0,0,0,0
0271f33b-9d2c-4dad-aeff-ff7da6cf028a,,,La Marsa,,tunis,450,,,2,,,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,0,1,0,0
7266da10-c85f-41dd-9bcf-cdef4e20b9e5,,,Route sokra,Sfax Ville,Sfax,445,,8,2,,1,36.763943,10.28607,12.5255127830913,0,0,0,0,0,0,0,0,0,0,0
e87a340f-6953-492a-8cdc-51260d0bb109,,,Chotrana 2,La Soukra,Ariana,440,,,,,,36.896544,10.217961,10.6556323701042,1,0,0,0,0,1,0,0,0,0,0
f290887e-cda5-4447-bb49-af2e14332a05,2300000,713000,Les Jardins de Carthage,Le Kram,tunis,439,,7,4,,1,36.8555704,10.291834,13.3921571408067,0,0,0,0,0,0,0,0,0,0,0
df505ae8-b7d6-46b3-967e-ee78babe6620,697000,216070,Bouhssina,Sousse Ville, Sousse,439,,,,,,35.8212925,10.5967322,117.229281728906,0,0,0,0,0,0,0,0,0,0,0
92d85cb1-4b5a-40bc-bdb3-06fe01853560,1150000,356500,Hammamet Nord,Hammamet,Nabeul,431,,,,,,36.419773,10.661894,68.1327730498967,1,0,0,0,0,1,0,0,0,1,1
a838ee8e-636e-4eba-913b-22bc65d5ee16,970000,300700,Le Bardo,Le Bardo,tunis,431,,9,3,20-30 ,1,36.83017,10.13736,5.54992694975533,1,0,0,0,0,0,0,0,0,1,0
f0d2a359-2325-42a8-b202-80274d879594,1150000,356500,Ariana,Ariana Ville,Ariana,430,,,,,,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,0,0
1dca527d-4bae-46e7-a8a8-38f225ed8429,920000,285200,Le Bardo,Le Bardo,tunis,430,,7,3,,1,36.8144703,10.1344725,5.30148623956287,1,0,0,0,0,0,0,0,0,1,1
e97e7768-eeac-4eb1-bd0d-f6ebcdd3c9e3,900000,279000,Nouvelle Ariana,Ariana Ville,Ariana,430,,5,3,,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,1,0
8c933964-71b9-4c29-ab1f-12b522e2d6fc,,,Megrine Jaouhara,Mégrine,Ben Arous,430,,8,4,20-30 ,1,36.6938694,10.2622167,15.2468224381805,0,0,0,0,0,0,0,0,0,0,0
37123274-1f3d-4fe8-bd9c-959a03ac8d3b,,,Zarzis,,Medenine,430,,3,2,0,2,33.5240365,10.8058902,365.53926679516,1,0,1,1,0,1,0,0,1,1,1
f9e7edcc-3041-4313-82de-45d5b851795f,,,Le Bardo,Le Bardo,tunis,430,,7,,,,36.83017,10.13736,5.54992694975533,0,0,0,0,0,0,0,0,0,0,0
39ef593a-1923-45da-b3d0-147fbf5c794d,,,Sidi Bechir,Tunis,tunis,427,,6,2,30-50 ,1,36.792686,10.17943,1.52928409077759,1,0,0,0,1,0,0,0,0,1,1
0761e8ac-0dcf-48fc-93f6-0eff2cde62d3,800000,248000,El Ouardia,El Ouardia,tunis,426,,8,2,50-70 ,0,36.83561,10.21587,4.97542612901849,1,0,0,0,0,0,0,0,0,0,0
2c58b738-2941-46cb-bb06-5328ad5559b8,1150000,356500,Chotrana 1,La Soukra,Ariana,420,,,,,,36.896544,10.217961,10.6556323701042,0,0,0,0,0,1,0,0,0,0,0
f70cf218-99d7-44dd-9cca-d8a8996cd059,1000000,310000,Sousse Corniche,, Sousse,420,,5,2,,1,35.81771,10.64549,119.814452764092,0,0,0,0,0,0,0,0,0,0,0
e6d13b57-a5b6-4b95-9eae-fdb33f036d67,,,El Yasminette,Nouvelle Medina,Ben Arous,420,,10,3,1-5 ,2,36.78898,10.18348,1.93004994234137,1,0,0,0,0,0,0,0,1,1,1
e64b969b-7974-4b59-b68e-0c830f990b96,900000,279000,Nouvelle Ariana,Ariana Ville,Ariana,418,,,,,,36.8604803,10.1604276,6.35569878104929,1,0,0,0,0,0,0,0,0,0,0
0975b1c3-2b9c-4018-84b3-96ef1ffadcea,850000,263500,Hammam Sousse,, Sousse,418,,5,,,,35.8569,10.5972,113.681036216882,1,0,0,0,0,0,0,0,1,0,0
fb3c1702-11e8-4f3a-830a-1ee6ad9a77e4,700000,217000,Hammam Lif,Hammam Lif,Ben Arous,418,,6,2,1-5 ,1,36.7311,10.3277,18.230347164571,0,0,0,1,1,0,0,0,1,0,0
418128f4-3c41-4cd1-bfcd-28544ded9fde,1600000,496000,Les Berges Du Lac 2,La Marsa,tunis,416,,4,3,,1,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,0,0,1,1,1
e0732b93-a58c-468b-92ac-30101289162f,,,Ennasr,,Kairouan,415,,,,,,35.40851,10.02891,153.975482915698,1,0,0,0,0,0,0,0,1,0,0
038a2813-72b6-485c-b948-dd7faf71e3a8,,,Tunis Belvedere,El Menzah,tunis,415,,4,3,"10,20",0,36.8194363,10.1705906,1.86442879473874,0,0,0,0,0,0,0,0,0,0,0
504872e5-bf6b-4a90-9f8b-b7fa75cc602f,670000,207700,Mnihla,Mnihla,Ariana,414,,,,,,36.876188,10.114318,10.6764969743769,1,0,0,0,0,0,0,0,0,0,0
e54d4dd7-5841-4d5e-b98d-31fc55b2b9b6,1150000,356500,Cité Ennasr 2,Ariana Ville,Ariana,411,,6,4,,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,1,0,0,1,1,1
0caa4719-b309-496f-a914-d0f48eaf840e,1000000,310000,El Menzah 9,El Menzah,tunis,410,,4,2,,1,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,1,0
2ebae6da-1cb6-40c2-a6b5-56d138db0841,,,Ben Arous,Ben Arous,Ben Arous,410,,4,2,,1,36.77228,10.22122,5.79063571012456,1,0,0,0,0,0,0,0,0,0,1
1ba90912-1f1f-4854-a55b-62372ed7481b,,,Bou Salem,,Jendouba,406,,3,1,10-20 ,1,33.8869,9.5375,327.765254316544,0,0,0,0,0,0,0,0,0,0,0
202c9e6d-ed00-4466-9b61-679d6c3a0aff,780000,241800,Le Kram,,tunis,403,,,,,,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
25aef507-dda5-4176-b20e-7c3022085653,2900000,899000,Gammarth,La Marsa,tunis,400,,5,4,10-20 ,1,36.876389,10.325278,17.7221901283016,1,0,1,1,0,0,1,0,1,1,1
3a016ab6-9818-4225-99bc-4ccd38f622a3,2200000,682000,Gammarth,La Marsa,tunis,400,,,1,,,36.917739,10.288893,17.051905570475,0,0,0,0,0,1,0,0,1,0,1
ae83f707-9036-4777-b8c0-4cf19f38501a,1550000,480500,Gammarth,La Marsa,tunis,400,,4,5,,2,36.876389,10.325278,17.7221901283016,1,0,0,0,1,1,0,0,1,1,1
dee83826-0c2c-4caa-ab60-8e00ceab29b3,1500000,465000,El Menzah,,tunis,400,,,2,,,36.845235,10.164723,4.6317218774898,0,0,0,0,0,1,0,0,1,0,1
e0de2759-0b88-442e-98fa-54a48444520f,1390000,430900,El Manar 1,El Menzah,tunis,400,,,,,,36.8331947,10.1384603,5.60719012128619,1,0,0,0,0,0,0,0,0,1,1
d86045af-a874-40ad-9da7-aa0d23a254ce,1300000,403000,La Marsa,La Marsa,tunis,400,,5,3,10-20 ,1,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,0,0,1,1,1
b96f024f-074b-4ebd-8b7d-cc891ca399f9,800000,248000,La Medina,,tunis,400,,14,4,10-20 ,1,36.7868796,10.1703621,2.47891688701212,1,0,0,0,0,0,0,0,0,0,0
6eb77d72-89c1-4500-bc1a-2cb51b127aff,530000,164300,La Soukra,,Ariana,400,,,,,,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,0,1,0
cfd619ab-d245-4898-bfcd-7732661335a4,500000,155000,Ouerdanine,,Monastir,400,,2,1,,2,35.70871,10.678794,132.174117181061,0,0,0,0,0,0,0,0,0,0,0
3562fd8e-84a8-4a30-a2cb-ebf2aeb40fdb,490000,151900,Mahdia Ville,,Mahdia,400,,,,,,35.5044,11.0661,172.990038100651,0,0,0,0,0,0,0,0,0,0,0
e1643bfc-63aa-4b34-be06-10ff66260ff8,414900,128619,Djerba,Djerba,Djerba,400,,4,3,0,2,33.8651257296509,10.864297159554,330.403578682654,1,0,0,0,0,1,0,0,1,0,0
ece1a302-a05b-471f-abc8-41fc30c6d16f,400000,124000,Bizerte,Bizerte Nord,Bizerte,400,,3,1,,1,37.1303,9.7506777,59.6022901500191,0,0,0,0,0,0,0,0,0,0,0
bf06ba1d-cafc-481c-86cc-880094b50b32,280000,86800,El Maamoura,,Nabeul,400,,6,2,1-5 ,2,36.466667,10.8,78.1692353714766,0,0,0,0,0,0,0,0,0,0,0
c59fb370-e600-4637-a548-6c67889f3e65,,,Cité El Gouazine,Sidi Thabet,Ariana,400,,3,1,1-5 ,2,36.8240829,10.2243965,5.1433725350502,1,0,0,0,0,0,0,0,0,0,0
a217810c-0b15-4b6f-a522-bbf85d211fa8,,,Ariana,Ariana Ville,Ariana,400,,8,3,10-20 ,2,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,0,0
98eefb1f-f1f2-4e8a-88ac-5f6360fbea77,,,Ariana,Ariana Ville,Ariana,400,,,,,,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0,0
f8263409-bbd1-4efd-af5b-fda3a9e1ceed,,,Cité El Gouazine,Sidi Thabet,Ariana,400,,3,1,5-10 ,1,36.8240829,10.2243965,5.1433725350502,1,0,0,0,0,0,0,0,0,0,0
aad9f5ba-4a48-4b31-b915-6dd474fb7b79,,,Chotrana 2,La Soukra,Ariana,400,,3,4,0,2,36.896544,10.217961,10.6556323701042,1,0,0,0,0,1,0,0,1,1,1
816bee4f-cbf4-429f-a0ee-e13a50a12762,,,Cité Chaker,Raoued,Ariana,400,,5,3,10-20 ,0,36.954444,10.191389,16.228614774176,0,0,0,0,0,0,0,0,0,0,0
fe8e3ba2-c1e8-4628-a442-ddc7a208f05c,,,Ras Jebel,,Bizerte,400,,5,3,5-10 ,2,37.265556,10.067778,51.8164674336802,1,0,0,0,1,0,0,0,1,0,1
e3fc2553-73ed-4961-b746-a467c6309f4b,,,Mornaguia,Mornaguia,La Manouba,400,,5,2,,1,36.8094099,9.9089889,30.3035267006511,0,0,0,0,0,0,0,0,0,0,0
e677778d-1e68-44af-8a1a-965931850da6,,,Medenine,,Medenine,400,,9,2,,1,33.34318,10.49143,380.415654943961,1,0,0,0,0,0,0,0,0,0,0
27fb6091-735e-4efc-a9f5-874cd7be54e2,,,Téboulba,,Monastir,400,,3,,,,35.64396,10.946794,152.937470411659,0,0,0,0,0,0,0,0,0,0,0
7c1f1987-f3ef-469e-b88c-71a72bf167d7,,,Korba,,Nabeul,400,,4,2,1-5 ,2,36.5769,10.8582,79.3219085228316,1,0,0,0,0,0,0,0,1,1,1
